mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;A13;aloja;motivo;A16;gastototal;factoregatur
122016;2;20161200028211;2;3;05;09;8;3;3;6;648.21218568;117.49637243
122016;2;20161200028212;2;3;05;09;4;3;1;6;733.63743593;252.20415821
122016;2;20161200028223;2;3;05;10;1;1;1;6;995.91984855;119.48543585
122016;2;20161200028225;2;3;12;04;31;2;1;6;4139.6337009;0.2729509094
122016;2;20161200028226;2;3;05;09;6;1;1;6;927.29524116;89.818379421
122016;2;20161200028227;2;3;05;09;90;3;1;6;4838.9867785;126.10207911
122016;2;20161200028228;2;3;05;09;5;3;3;6;767.74841924;234.99274487
122016;2;20161200028229;2;3;08;09;40;3;1;6;2223.4218746;108.45415329
122016;2;20161200028242;8;3;03;09;1;1;2;6;995.07778713;158.97474073
122016;2;20161200028243;2;3;05;09;5;1;1;6;972.16913957;224.31601503
122016;2;20161200028244;2;3;05;09;4;3;1;6;694.99280954;756.61247464
122016;2;20161200028245;2;3;05;09;2;3;2;6;599.84163138;180.71849613
122016;2;20161200028246;2;3;05;09;5;1;3;6;1083.1028538;78.377924749
122016;2;20161200028247;2;3;05;09;3;1;1;6;731.61788248;174.88816727
122016;2;20161200028249;2;3;12;01;20;3;3;6;1673.2224402;276.23347012
122016;2;20161200028252;2;1;01;09;6;3;3;6;307.16963631;255.02165135
122016;2;20161200028254;2;1;03;09;2;3;3;6;242.77618163;1422.7943492
122016;2;20161200028255;2;1;03;09;3;3;3;6;308.94091142;1422.7943492
122016;2;20161200028257;2;1;03;09;3;3;3;6;175.78370933;1422.7943492
122016;2;20161200028259;2;1;03;14;4;3;3;6;342.19706759;1119.2265397
122016;2;20161200028264;8;1;08;02;1;1;1;6;111.02005394;1253.2500503
122016;2;20161200028265;2;1;09;09;9;3;3;6;491.80130591;233.95300496
122016;2;20161200028269;2;1;03;09;5;3;3;6;313.25742505;1422.7943492
122016;2;20161200028277;2;1;03;14;20;3;3;6;359.88833597;1119.2265397
